driver_id,name,city,shift_preference,avg_hours_per_day,avg_earnings_per_hour,experience_months,rating,daily_productivity,avg_combined_score,avg_motion_score,avg_audio_score,total_flags,risk_score,risk_label,source
DRV0196,Sandeep Driver196,Mumbai,evening,6.6,188,20,4.9,1240.8,0.0,0.0,0.0,0.0,0.0,LOW,original
DRV0197,Kavitha Driver197,Hyderabad,morning,7.6,170,12,4.6,1292.0,0.0,0.0,0.0,0.0,0.0,LOW,original
DRV0198,Vijay Driver198,Chennai,morning,6.1,194,22,5.0,1183.4,0.61,0.642,0.5780000000000001,5.0,26.4,HIGH,original
DRV0199,Sandeep Driver199,Bangalore,evening,7.7,204,13,4.5,1570.8,0.0,0.0,0.0,0.0,0.0,LOW,original
DRV0200,Sandeep Driver200,Ahmedabad,morning,6.1,203,27,4.6,1238.3,0.0,0.0,0.0,0.0,0.0,LOW,original
DRV0201,Ravi Driver201,Delhi,morning,7.2,192,30,4.8,1382.4,0.0,0.0,0.0,0.0,0.0,LOW,original
DRV0202,Deepa Driver202,Hyderabad,morning,8.2,194,9,5.0,1590.8,0.455,0.535,0.37,2.0,19.0,MEDIUM,original
DRV0203,Vijay Driver203,Pune,afternoon,7.2,195,16,4.5,1404.0,0.91,0.88,0.94,1.0,36.8,HIGH,original
DRV0204,Ravi Driver204,Pune,full_day,6.8,179,35,5.0,1217.2,0.0,0.0,0.0,0.0,0.0,LOW,original
DRV0205,Kavitha Driver205,Chennai,full_day,7.9,183,16,4.7,1445.7,0.624,0.562,0.682,5.0,26.96,HIGH,original
DRV0206,Manoj Driver206,Delhi,evening,8.4,203,16,4.7,1705.2,0.49,0.66,0.33,1.0,20.0,MEDIUM,original
DRV0207,Sanjay Driver207,Delhi,evening,6.2,204,15,4.5,1264.8,0.5449999999999999,0.485,0.6,2.0,22.6,MEDIUM,original
DRV0208,Sanjay Driver208,Mumbai,evening,9.1,196,34,4.6,1783.6,0.0,0.0,0.0,0.0,0.0,LOW,original
DRV0209,Vijay Driver209,Delhi,afternoon,6.4,181,9,4.9,1158.4,0.0,0.0,0.0,0.0,0.0,LOW,original
DRV0210,Kavitha Driver210,Hyderabad,afternoon,8.1,184,9,4.6,1490.4,0.55,0.73,0.37,1.0,22.4,MEDIUM,original
DRV0211,Rahul Singh,Hyderabad,full_day,8.763962913794979,178,33,4.810137549137816,1567.8088418841646,0.0369504330557101,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0212,Anjali Patel,Bangalore,morning,6.156108084435047,179,19,4.9170762005052095,1090.2777525559093,0.0,0.0369513196480385,0.0,0.0,1.3169774378025656,LOW,synthetic
DRV0213,Vikram Gupta,Chennai,afternoon,7.473679820906524,206,35,4.600399069646779,1532.4390873688228,0.0016978277381416,0.0469888764866757,0.0,0.0,0.0,LOW,synthetic
DRV0214,Meera Verma,Hyderabad,afternoon,6.1784839102751326,202,39,4.800980934541201,1227.0008426981071,0.0,0.0316711519267437,0.0,0.0,0.0,LOW,synthetic
DRV0215,Suresh Mishra,Kolkata,full_day,8.048729680877136,201,25,4.793997562646176,1614.9474863005123,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0216,Kavita Joshi,Chennai,full_day,7.461370257211016,176,21,4.791645662016373,1323.7462115735657,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0217,Amit Nair,Hyderabad,full_day,8.851849405442799,179,34,4.784709820338701,1570.0845493056822,0.0,0.0121194710557381,0.0,0.0,0.0,LOW,synthetic
DRV0218,Pooja Reddy,Hyderabad,full_day,8.820703556690237,175,25,4.574116846567343,1559.5507293407818,0.5526742167407663,0.7885349646324985,0.2910900899298066,2.0,23.440854687512484,MEDIUM,synthetic
DRV0219,Rajesh Iyer,Kolkata,full_day,7.060663962041537,194,14,4.688320083886165,1375.126034629814,0.6552659110275779,0.5923658030560051,0.7107042291164501,6.0,29.30739367692876,MEDIUM,synthetic
DRV0220,Sunita Rao,Hyderabad,evening,8.508584488984818,205,47,4.515032118511259,1741.1245635856856,0.0,0.0,0.0,0.0,0.9192988090284596,LOW,synthetic
DRV0221,Deepak Das,Ahmedabad,evening,8.49542762123032,172,20,4.592943016928226,1426.9242487114482,0.5670394510646971,0.7024867952826663,0.5429357275376097,3.0,25.250575972383466,MEDIUM,synthetic
DRV0222,Nisha Mehta,Chennai,full_day,7.842069317498744,182,17,4.694246582198561,1469.45635139635,0.6810477255398057,0.5524980930639877,0.6798329618950995,5.0,29.877500731349617,MEDIUM,synthetic
DRV0223,Ramesh Shah,Ahmedabad,afternoon,6.923468684084034,204,30,4.893922903145716,1430.263670185485,0.0,0.0374577787475099,0.0022564443932712,0.0,0.0,LOW,synthetic
DRV0224,Lakshmi Bose,Chennai,full_day,6.0,202,31,4.820696348433375,1251.1333933153492,0.6599644679116078,0.4395268816415224,0.907590371623366,1.0,28.71154426485933,MEDIUM,synthetic
DRV0225,Arjun Sharma,Pune,morning,6.679327116283672,197,28,4.4,1338.9681994562084,0.59279388708517,0.7296483276180405,0.5762523847488713,2.0,26.06028482221001,MEDIUM,synthetic
DRV0226,Priya Kumar,Pune,full_day,9.074176519564924,175,36,4.904606698089316,1621.164129692978,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0227,Rahul Singh,Hyderabad,full_day,6.585185697536845,203,25,4.59886158091964,1335.6597604727033,0.0165655928509411,0.0018568752317206,0.0,0.0,0.0,LOW,synthetic
DRV0228,Anjali Patel,Kolkata,evening,9.286085351724234,172,11,4.801129451740938,1592.9887316192453,0.0199064522511225,0.0,0.0,0.0,0.6620151015200918,LOW,synthetic
DRV0229,Vikram Gupta,Delhi,morning,6.032664294353105,192,18,4.504062930842589,1150.8698697289758,0.8403989234787324,0.9191375943299618,0.7288574738879788,1.0,33.33462664323792,HIGH,synthetic
DRV0230,Meera Verma,Kolkata,evening,8.225829595980613,195,45,4.500950508745497,1608.4121499676858,0.5415168203012491,0.7417302265772474,0.3597638533652451,2.0,21.20225990766547,MEDIUM,synthetic
DRV0231,Suresh Mishra,Bangalore,morning,8.357791962562954,201,46,4.413185953402512,1707.5206517191457,0.7672461923380882,0.7683853543223089,0.6871129729434844,1.0,29.214065601635017,MEDIUM,synthetic
DRV0232,Kavita Joshi,Kolkata,afternoon,8.226718084503936,182,36,4.899513524444035,1439.4635962355271,0.6825655648419982,0.7861776560259389,0.5257301617412866,2.0,25.347502947935396,MEDIUM,synthetic
DRV0233,Amit Nair,Delhi,morning,8.263425675497054,183,49,4.929004578848752,1484.134335325529,0.5904028113903959,0.6131271950217294,0.7298125285291245,1.0,26.70615822912209,MEDIUM,synthetic
DRV0234,Pooja Reddy,Ahmedabad,afternoon,8.401545468365756,172,33,4.700739589174569,1439.5719760893387,0.702019616066614,0.9621543678630764,0.4774249387114532,1.0,29.199996650914063,MEDIUM,synthetic
DRV0235,Rajesh Iyer,Ahmedabad,evening,6.15582595399601,184,45,4.771675643113017,1149.8984634565732,0.0138378339883873,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0236,Sunita Rao,Chennai,evening,7.558489049084176,170,40,5.0,1300.5186101156064,0.0602960684788526,0.0468365719588493,0.0,0.0,0.0,LOW,synthetic
DRV0237,Deepak Das,Kolkata,evening,8.13140360593557,194,21,4.606519580720859,1560.5662736856532,0.7465621676414845,0.7487343238564346,0.8659971080176422,1.0,30.134433359573013,HIGH,synthetic
DRV0238,Nisha Mehta,Kolkata,evening,8.15597318983174,203,22,4.600541141776185,1621.6522623667497,0.0,0.0326485707145614,0.0,0.0,0.0,LOW,synthetic
DRV0239,Ramesh Shah,Ahmedabad,afternoon,7.913035028246108,185,14,4.795683983847074,1482.3723116977324,0.0,0.0433841804637498,0.0,0.0,0.0,LOW,synthetic
DRV0240,Lakshmi Bose,Delhi,morning,7.303495467925892,171,18,4.464839219517437,1268.575442551277,0.6121305861256591,0.4847991550520011,0.8200178893188419,2.0,27.26747196894302,MEDIUM,synthetic
DRV0241,Arjun Sharma,Kolkata,evening,8.105336788662767,194,44,4.467628894587758,1611.855881803618,0.5384182630835064,0.6939869216713572,0.3287449680429734,2.0,21.51186497088242,MEDIUM,synthetic
DRV0242,Priya Kumar,Delhi,morning,6.120285729546367,195,42,4.727394088406522,1167.4745244098012,0.654809364970069,0.5410523531728126,0.7242578934012444,5.0,27.309450892032626,MEDIUM,synthetic
DRV0243,Rahul Singh,Hyderabad,evening,8.573026673520156,203,49,4.49026456876982,1734.2284613057836,0.0388086917480113,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0244,Anjali Patel,Kolkata,full_day,6.473164730668882,202,41,4.816055831719839,1327.082351769453,0.0,0.0675451669878647,0.0,0.0,0.0,LOW,synthetic
DRV0245,Vikram Gupta,Ahmedabad,full_day,8.474053737227052,183,44,4.773345600670756,1506.113977863624,0.0214491407254703,0.0264906700218876,0.0,0.0,0.0,LOW,synthetic
DRV0246,Meera Verma,Pune,full_day,8.81556258426639,182,28,4.482593387478806,1646.8765048963062,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0247,Suresh Mishra,Chennai,full_day,7.520834436806144,177,23,4.81128408692528,1345.297816500883,0.0179108166889041,0.0571831309988137,0.0145153699530765,0.0,0.3031372477865488,LOW,synthetic
DRV0248,Kavita Joshi,Hyderabad,evening,9.396567388728233,195,33,4.4,1864.7469393869503,0.0371515786555762,0.0136348157208647,0.0,0.0,0.0,LOW,synthetic
DRV0249,Amit Nair,Mumbai,full_day,8.690389802138489,183,9,4.708940048686239,1554.4959119771072,0.653749569374119,0.6291069209556317,0.731932363278215,1.0,25.890534296293968,MEDIUM,synthetic
DRV0250,Pooja Reddy,Delhi,full_day,8.189046019887726,197,41,4.799773324819739,1602.0798150710275,0.5546575628709485,0.6771933556627702,0.3899513864947788,3.0,23.045226769963666,MEDIUM,synthetic
DRV0251,Rajesh Iyer,Pune,full_day,9.510262457309237,170,16,4.796546939136871,1604.455232908379,0.7009641880261571,0.8147128074197325,0.6269534459541402,1.0,27.04670059529036,MEDIUM,synthetic
DRV0252,Sunita Rao,Chennai,full_day,6.081248662215218,203,30,4.788692586697891,1197.6339947208753,0.721126829837921,0.399978823792166,0.92736861515189,1.0,29.29062914641401,MEDIUM,synthetic
DRV0253,Deepak Das,Pune,morning,6.83201022684843,176,40,4.780146747966745,1182.8716859354254,0.5632641119643164,0.6187996499857363,0.447069626752913,1.0,20.05245343779767,MEDIUM,synthetic
DRV0254,Nisha Mehta,Hyderabad,morning,6.799784388854966,200,38,4.5233233838250895,1364.0684610657229,0.9299345876631572,0.8509840686717365,0.8235806522710295,1.0,35.61630476484558,HIGH,synthetic
DRV0255,Ramesh Shah,Mumbai,morning,8.77812094710637,197,40,4.826060396552281,1690.3883021731158,0.0,0.035611051349252,0.0090783542813122,0.0,1.866914212397599,LOW,synthetic
DRV0256,Lakshmi Bose,Pune,full_day,6.732758962613992,179,34,4.982728990219741,1232.6816670032033,0.0,0.0034898741672599,0.0,0.0,0.0,LOW,synthetic
DRV0257,Arjun Sharma,Delhi,morning,7.373391372316361,170,19,4.481641949816501,1241.3102441628585,0.679724143623695,0.5242835690926058,0.8566520863229209,2.0,29.741938703641363,MEDIUM,synthetic
DRV0258,Priya Kumar,Pune,afternoon,6.226988438520737,195,28,4.794217409975922,1247.9815543208135,0.6785433587189678,0.6712663399309433,0.676212766598485,7.0,28.96625079794843,MEDIUM,synthetic
DRV0259,Rahul Singh,Delhi,morning,7.104503504942855,177,35,4.805660575474816,1260.3315698053154,0.0037289447789889,0.0365841875119053,0.0,0.0,0.0,LOW,synthetic
DRV0260,Anjali Patel,Bangalore,full_day,6.911816453702462,174,44,4.796976821878183,1137.6423584442314,0.0459919142311648,0.00056599980397,0.0231399083011861,0.0,1.1179237142055731,LOW,synthetic
DRV0261,Vikram Gupta,Chennai,full_day,6.0,202,31,4.808305758535609,1236.2232234819182,0.658305477079053,0.4798466637850448,0.9289050687123304,1.0,29.12213573832353,MEDIUM,synthetic
DRV0262,Meera Verma,Mumbai,full_day,8.289917579304479,172,13,4.4,1459.2716804358192,0.3172686105450152,0.3691871060225833,0.2666710554523154,2.0,14.004526409151849,LOW,synthetic
DRV0263,Suresh Mishra,Ahmedabad,morning,6.747485425481177,193,14,4.498093973300018,1348.3036650378465,0.6056866675535768,0.4658476400717702,0.9057547456638884,1.0,26.18503410212069,MEDIUM,synthetic
DRV0264,Kavita Joshi,Hyderabad,evening,8.518034288164024,192,44,4.74012341186952,1612.3994063881626,0.749992090851467,0.9310400338741788,0.5740311381751041,1.0,27.54154931901346,MEDIUM,synthetic
DRV0265,Amit Nair,Pune,afternoon,6.752994027592117,186,48,4.591267194866928,1267.17401027533,0.0178479253386055,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0266,Pooja Reddy,Hyderabad,morning,7.823850095367744,180,26,4.827268179700186,1402.205998819308,0.107759695653914,0.0,0.0660892898473956,0.0,1.742949542732214,LOW,synthetic
DRV0267,Rajesh Iyer,Ahmedabad,afternoon,8.096647337116186,183,15,4.824057682784552,1521.0423541937696,0.0330287562723796,0.0209604315602416,0.0465752984470722,0.0,2.255649032794459,LOW,synthetic
DRV0268,Sunita Rao,Pune,afternoon,7.84641876052096,202,19,4.608381803327529,1557.285298458998,0.0106634924657205,0.0441549188969244,0.0036487911509531,0.0,0.1719875487177281,LOW,synthetic
DRV0269,Deepak Das,Ahmedabad,full_day,8.116678486057047,204,39,4.467973286651926,1652.3303047041811,0.6482026483218382,0.3246872556938459,0.9128767456252534,1.0,23.645795604001368,MEDIUM,synthetic
DRV0270,Nisha Mehta,Bangalore,afternoon,6.188096200802677,182,28,4.700516407715372,1109.3269945210666,0.4998113058957292,0.528509174798688,0.5542300510994826,1.0,19.774965226924223,LOW,synthetic
DRV0271,Ramesh Shah,Chennai,afternoon,8.74580441210164,181,20,4.691441924615478,1587.5580973230342,0.6441991578734465,0.936155028164739,0.331233150573143,1.0,24.90910783851636,MEDIUM,synthetic
DRV0272,Lakshmi Bose,Ahmedabad,full_day,8.034378679446554,203,37,4.500334057515458,1631.2202372537229,0.648889826824772,0.3647411624111915,0.9239124339729432,1.0,25.26231954322844,MEDIUM,synthetic
DRV0273,Arjun Sharma,Ahmedabad,morning,6.886739025802947,193,16,4.482325543810604,1298.2030996944386,0.5967730826345986,0.3560439041679045,0.931481745888182,1.0,25.625747022197185,MEDIUM,synthetic
DRV0274,Priya Kumar,Pune,full_day,6.770572077933455,178,35,5.0,1163.3848154976831,0.0063367757437031,0.0390981834481204,0.0,0.0,0.6909808974386406,LOW,synthetic
DRV0275,Rahul Singh,Chennai,full_day,8.542369971781367,178,24,4.716377816159033,1570.449643399592,0.403250537360631,0.3543749732500148,0.4400830269054621,1.0,16.72836315666041,LOW,synthetic
DRV0276,Anjali Patel,Mumbai,afternoon,7.663536951019365,183,13,4.719454552499195,1381.405095037443,0.0564450059413069,0.0,0.0291679238798836,0.0,2.097202956316983,LOW,synthetic
DRV0277,Vikram Gupta,Delhi,full_day,6.220716032296735,184,19,4.79364533207657,1084.1620901798678,0.5657627383082152,0.8288821808129729,0.317877127063046,1.0,22.68348020432985,MEDIUM,synthetic
DRV0278,Meera Verma,Kolkata,afternoon,8.177121050668363,181,36,4.8823844331862825,1471.9226410160518,0.6053643757327193,0.7934672557902187,0.5059399968051369,2.0,26.265700153625204,MEDIUM,synthetic
DRV0279,Suresh Mishra,Ahmedabad,afternoon,8.411856367672264,182,16,4.505847574762025,1533.66867598823,0.498641493864132,0.4363245869504484,0.5765790509183097,1.0,20.983692796469555,MEDIUM,synthetic
DRV0280,Kavita Joshi,Hyderabad,evening,8.34380196870088,194,45,4.729199085892812,1615.8407789767805,0.7323925573510468,0.8788369812151643,0.5905948106192166,1.0,30.956055438718604,HIGH,synthetic
DRV0281,Amit Nair,Bangalore,evening,6.301052345218976,184,41,4.501153774572976,1139.2702019764522,0.6857972080109362,0.8814098703057897,0.4681817772824178,1.0,26.36092163992927,MEDIUM,synthetic
DRV0282,Pooja Reddy,Bangalore,afternoon,8.037592298908441,197,13,4.807520559522957,1555.918213263136,0.0,0.0494062299738407,0.0007376779816901,0.0,0.5373456960135853,LOW,synthetic
DRV0283,Rajesh Iyer,Kolkata,morning,8.053201306774913,202,26,4.596093815741152,1639.139707014629,0.0,0.0,0.0666293566494676,0.0,0.1946582787277605,LOW,synthetic
DRV0284,Sunita Rao,Ahmedabad,afternoon,9.036012181350536,191,46,4.691628560590514,1777.5233818246293,0.5513613220018346,0.5496428265730089,0.6195995426346322,1.0,23.601898885634974,MEDIUM,synthetic
DRV0285,Deepak Das,Chennai,full_day,8.37937597285144,170,27,4.410945468212852,1472.954637676432,0.755033519384131,0.7722210000757221,0.7445280487382584,5.0,32.5591550814894,HIGH,synthetic
DRV0286,Nisha Mehta,Chennai,full_day,8.570773622476297,171,40,4.498236377235953,1458.1663444178434,0.3535610491558558,0.3101692574229324,0.2572751643604926,1.0,15.87347914883564,LOW,synthetic
DRV0287,Ramesh Shah,Pune,afternoon,6.6795146766926825,193,45,4.80670956804325,1288.697839644956,0.538293798347244,0.6593177293407573,0.5175582960804836,2.0,22.017598054526676,MEDIUM,synthetic
DRV0288,Lakshmi Bose,Delhi,morning,6.0,195,43,4.708438558738614,1159.2807799857717,0.6208806303903087,0.5501245231268587,0.6575221124092676,5.0,25.85906899065536,MEDIUM,synthetic
DRV0289,Arjun Sharma,Mumbai,afternoon,8.981385816980112,199,48,4.50577832834706,1755.6385149168866,0.0174162407889496,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0290,Priya Kumar,Delhi,afternoon,7.06538464159412,201,47,4.709275726648422,1403.130306783343,0.0,0.0539541482318914,0.0074547653433795,0.0,0.0,LOW,synthetic
DRV0291,Rahul Singh,Chennai,morning,6.093291594478798,194,22,4.985816666559165,1184.5524398338666,0.6939648824234319,0.6927156565476441,0.5761222018233658,5.0,26.78931701383985,MEDIUM,synthetic
DRV0292,Anjali Patel,Mumbai,afternoon,8.16441195469439,198,8,4.484801997644458,1635.8072801886285,0.0080086458346818,0.0172722577797854,0.0,0.0,0.0,LOW,synthetic
DRV0293,Vikram Gupta,Kolkata,morning,7.303707458670013,184,30,4.599291310204517,1334.21348838005,0.4900351455171765,0.5305322613569478,0.5422357207195149,2.0,23.33566890276908,MEDIUM,synthetic
DRV0294,Meera Verma,Hyderabad,morning,7.748068904825063,191,9,4.599691372069077,1484.414510495754,0.6163241601713557,0.8809448644039606,0.4386017796476114,3.0,26.928685326901405,MEDIUM,synthetic
DRV0295,Suresh Mishra,Delhi,full_day,8.31002221404177,197,43,4.791315089066104,1610.1022678884012,0.4897524383479701,0.7101262184030781,0.3780499183011189,3.0,21.872080891625675,MEDIUM,synthetic
DRV0296,Kavita Joshi,Pune,morning,6.751951397357553,175,41,4.804007226953011,1189.2033336143963,0.5034502502047047,0.6345885403605492,0.4953592563695481,1.0,19.83438183857595,LOW,synthetic
DRV0297,Amit Nair,Hyderabad,evening,9.223444630139534,176,21,4.715101364696127,1680.6140514815363,0.5347802187277737,0.5387750336298854,0.4474512958437564,4.0,24.717116259045493,MEDIUM,synthetic
DRV0298,Pooja Reddy,Bangalore,evening,8.913942757660275,188,45,4.71974532670674,1626.732494669327,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0299,Rajesh Iyer,Ahmedabad,afternoon,8.083235129040144,190,35,4.823482352200282,1548.3761377922317,0.0,0.0,0.0,0.0,2.172914552648169,LOW,synthetic
DRV0300,Sunita Rao,Hyderabad,morning,7.900189851900736,189,9,4.57813816522034,1509.4504761636522,0.6801074882853285,0.8511251121296199,0.4847685496324398,3.0,26.107407460915653,MEDIUM,synthetic
DRV0301,Deepak Das,Mumbai,afternoon,8.117085650678462,201,8,4.480662267639459,1600.9991362369312,0.0,0.0,0.0739791130187621,0.0,1.102478687097484,LOW,synthetic
DRV0302,Nisha Mehta,Kolkata,morning,8.544592384023405,192,37,4.795183927801409,1689.662659195489,0.518275432991424,0.441187626424331,0.5268179802590327,3.0,20.319902356066883,MEDIUM,synthetic
DRV0303,Ramesh Shah,Delhi,morning,6.158873663820538,191,18,4.501334962636458,1193.0336525422026,0.7558411933160081,0.8953099213598175,0.7514230100574939,1.0,35.21439806832397,HIGH,synthetic
DRV0304,Lakshmi Bose,Pune,morning,7.060483213469715,204,34,4.59603571005782,1399.5832768392595,0.0,0.0,0.0,0.0,1.4875900278528225,LOW,synthetic
DRV0305,Arjun Sharma,Bangalore,morning,8.44601515283974,196,31,4.590811002093577,1668.5069020775436,0.6014898437079638,0.6646595535065755,0.6299257412156783,5.0,28.72758408953578,MEDIUM,synthetic
DRV0306,Priya Kumar,Delhi,full_day,7.839067212684594,175,34,4.594938292627623,1359.7794773160522,0.0096467761392693,0.0052400787836233,0.0140487017600096,0.0,0.0,LOW,synthetic
DRV0307,Rahul Singh,Mumbai,full_day,8.269286858439004,174,26,4.808036289601412,1443.036932702881,0.0,0.0040392631088486,0.0088463122605694,0.0,2.5306927037771727,LOW,synthetic
DRV0308,Anjali Patel,Bangalore,afternoon,6.175454043893216,182,25,4.677891732975523,1110.0473863234504,0.5766025716284432,0.479835635209815,0.5210632413740106,1.0,23.50498778167421,MEDIUM,synthetic
DRV0309,Vikram Gupta,Hyderabad,evening,7.695634767752122,183,15,4.738964118145174,1442.0580963720788,0.6372437915296607,0.9251876121924172,0.5418597343506532,1.0,27.49610355165736,MEDIUM,synthetic
DRV0310,Meera Verma,Bangalore,full_day,6.0533263552405145,189,43,4.60034906966564,1138.542624306804,0.0365499932440187,0.0779063289011768,0.0475079317839005,0.0,0.2145736849755989,LOW,synthetic
DRV0311,Suresh Mishra,Hyderabad,morning,7.770115583956609,189,8,4.617472941171862,1465.2851564280888,0.6715967199181689,0.8285205301835784,0.4525301358943239,3.0,28.16348186955073,MEDIUM,synthetic
DRV0312,Kavita Joshi,Hyderabad,morning,8.193611155743127,184,23,4.590355981786922,1463.4110692259874,0.7574714837130317,0.8297908100313561,0.7059939417015343,4.0,28.882344516981195,MEDIUM,synthetic
DRV0313,Amit Nair,Kolkata,morning,8.533760207406097,193,37,4.809549984800252,1663.8388445642186,0.4984183554130732,0.4842108562704728,0.5282635491264281,3.0,22.58756975617512,MEDIUM,synthetic
DRV0314,Pooja Reddy,Bangalore,evening,8.247888078492172,195,23,4.901664262039348,1578.2281261591895,0.6646934781369025,0.7658950420362263,0.4856537791560869,2.0,26.35871318628288,MEDIUM,synthetic
DRV0315,Rajesh Iyer,Bangalore,evening,6.139113073592725,183,40,4.514246562102346,1143.8154364087864,0.7695168276484755,0.855666032165539,0.4291561486928395,1.0,27.2525440327145,MEDIUM,synthetic
DRV0316,Sunita Rao,Pune,full_day,9.189629431840151,176,36,4.896697002887224,1612.2641391173418,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0317,Deepak Das,Bangalore,full_day,6.658451217892259,172,45,4.825798587959635,1160.1809017715182,0.005077095686085,0.0002266540001421,0.0,0.0,0.4422300186140628,LOW,synthetic
DRV0318,Nisha Mehta,Hyderabad,evening,8.100219337211934,205,27,4.575190875296018,1716.367507643035,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0319,Ramesh Shah,Chennai,full_day,8.437276322719502,172,39,4.515785691791462,1441.036793516438,0.2923717590974319,0.4182858838151455,0.2098924948660143,1.0,11.491990945636594,LOW,synthetic
DRV0320,Lakshmi Bose,Ahmedabad,full_day,8.363585982947882,189,29,4.501974010037765,1578.4704945946537,0.0149031951541152,0.0,0.0140008618086696,0.0,0.4920383798919942,LOW,synthetic
DRV0321,Arjun Sharma,Mumbai,full_day,8.498860842745584,183,10,4.683067795959596,1572.6460822624076,0.6680329711334293,0.5895556959337116,0.7119597072621773,1.0,28.5493115560273,MEDIUM,synthetic
DRV0322,Priya Kumar,Bangalore,full_day,6.780444697032495,174,44,4.8324579309024855,1158.0663668984992,0.0,0.039688800065849,0.0,0.0,0.0,LOW,synthetic
DRV0323,Rahul Singh,Kolkata,full_day,6.637497647298173,202,43,4.830739179445345,1317.2416110859826,0.0146743671241302,0.0,0.0,0.0,1.5730246909504693,LOW,synthetic
DRV0324,Anjali Patel,Pune,afternoon,7.742778891401467,195,43,4.4,1480.377610441776,0.6824449124188672,0.7771536955352104,0.5636169475758359,3.0,29.0148332470625,MEDIUM,synthetic
DRV0325,Vikram Gupta,Mumbai,full_day,7.334394044310856,190,38,4.90293947838398,1392.051459548121,0.5420802230376129,0.5642617072385752,0.5441413790471108,7.0,23.43452027207761,MEDIUM,synthetic
DRV0326,Meera Verma,Hyderabad,evening,7.304413141762331,204,25,4.611733388095848,1506.4938207411683,0.0,0.0,0.0,0.0,0.0,LOW,synthetic
DRV0327,Suresh Mishra,Chennai,full_day,9.127259668576892,187,23,4.807344436664593,1697.1901080999594,0.0136374403812505,0.0163176795983485,0.0001426409372355,0.0,1.4325029250796626,LOW,synthetic
DRV0328,Kavita Joshi,Bangalore,full_day,6.261200549785446,187,43,4.625199434128207,1137.4189773168362,0.0517745993092101,0.0,0.0170092453428977,0.0,0.0,LOW,synthetic
DRV0329,Amit Nair,Bangalore,afternoon,8.608614884093859,200,28,4.621742633134257,1693.0802185990306,0.6294872330678871,0.5253850879376359,0.7245575328173135,3.0,26.953859532733908,MEDIUM,synthetic
DRV0330,Pooja Reddy,Pune,morning,7.209784914424,196,14,4.804409396742,1433.6091069023075,0.7001163652998601,0.5620215384082042,0.7793609910397182,2.0,27.25561259208008,MEDIUM,synthetic
DRV0331,Rajesh Iyer,Hyderabad,afternoon,6.119292212143257,201,39,4.837862488578663,1248.521784458622,0.0,0.0,0.0566562220001237,0.0,0.9573155745064624,LOW,synthetic
DRV0332,Sunita Rao,Delhi,afternoon,7.04211301436648,199,47,4.71557739427079,1384.849568872689,0.0,0.0133607666228619,0.0126936741729891,0.0,0.569546484322396,LOW,synthetic
DRV0333,Deepak Das,Chennai,afternoon,7.226608359215796,206,35,4.594156863465708,1491.1001286640003,0.0195662774126912,0.0,0.02154288145417,0.0,0.0,LOW,synthetic
DRV0334,Nisha Mehta,Hyderabad,evening,8.444972619227757,195,44,4.690815852916551,1651.911946711044,0.6862877966194946,0.9411256669375117,0.5829026520074219,1.0,30.519885630361447,HIGH,synthetic
DRV0335,Ramesh Shah,Bangalore,evening,6.317790719785009,191,13,4.920673632591474,1165.267231981241,0.0066678520892498,0.021565333620972,0.0224878038665807,0.0,0.0,LOW,synthetic
DRV0336,Lakshmi Bose,Mumbai,afternoon,8.861316612129109,201,49,4.486815171614604,1760.6782068584282,0.0158785947689017,0.0561313364922004,0.0,0.0,0.0,LOW,synthetic
DRV0337,Arjun Sharma,Ahmedabad,afternoon,8.541177672475607,180,16,4.4931870860677225,1529.850710470268,0.4887599537984491,0.4964832293945241,0.5938390345251385,1.0,19.384630483427998,LOW,synthetic
DRV0338,Priya Kumar,Chennai,afternoon,7.117526297401816,174,41,4.8960165238180045,1235.4619263464783,0.6402775483559123,0.5952993839073193,0.6908121417910451,4.0,28.356517208091372,MEDIUM,synthetic
DRV0339,Rahul Singh,Bangalore,evening,8.992984457181223,182,44,4.705913618716111,1590.3169300319432,0.0018606710080165,0.0,0.009425979856432,0.0,0.0,LOW,synthetic
